id_llamada,fecha,hora,id_agente,nombre_agente,turno,area,antiguedad_años,tipo_gestion,canal,provincia_cliente,AHT_segundos,FCR,rellamado_7dias,PEC_error_critico,NPS_score,satisfaccion_agente,ausente,motivo_ausencia,columna_sistema_interno
CALL-01289,2024-03-25,13:22,AG013,Micaela Ruiz,Mañana,Atención al Cliente,7,Venta,Outbound,Tucumán,575,1,0,1,3.0,5,0,,SVC_AR_2024
CALL-02875,2024-06-13,19:17,AG011,Julieta Morales,Tarde,Soporte Técnico,4,Consulta,Inbound,Santa Fe,160,1,0,0,10.0,4,1,,SVC_AR_2024
CALL-02460,2024-03-26,11:59,AG009,Lucía Ramírez,Noche,Atención al Cliente,3,Venta,Callback,CABA,570,1,0,0,9.0,2,0,,SVC_AR_2024
CALL-04123,2024-09-07,13:46,AG012,Ignacio Herrera,Noche,Ventas,2,Venta,Chat derivado a voz,Tucumán,497,1,0,0,6.0,5,0,,SVC_AR_2024
CALL-02828,2024-05-13,08:10,AG015,Carolina Jiménez,Noche,Soporte Técnico,3,Venta,Chat derivado a voz,CABA,334,1,0,0,,5,0,,SVC_AR_2024
CALL-00257,2024-09-01,13:48,AG015,Carolina Jiménez,Noche,Soporte Técnico,3,Soporte Técnico,Inbound,Rosario,645,1,0,0,8.0,5,0,,SVC_AR_2024
CALL-04763,2024-04-06,19:55,AG002,Martín Rodríguez,Tarde,Cobranzas,1,Venta,Callback,Buenos Aires,374,0,1,1,1.0,3,0,,SVC_AR_2024
CALL-04158,2024-08-27,13:43,AG015,Carolina Jiménez,Noche,Soporte Técnico,3,Cobranza,Inbound,Buenos Aires,328,0,1,0,3.0,3,0,,SVC_AR_2024
CALL-01152,2024-09-14,10:17,AG006,Nicolás Pérez,Noche,Cobranzas,1,Venta,Callback,Tucumán,399,1,0,0,8.0,5,0,,SVC_AR_2024
CALL-02319,2024-07-04,15:03,AG006,Nicolás Pérez,Noche,Cobranzas,1,Venta,Chat derivado a voz,Tucumán,452,1,0,1,4.0,1,1,,SVC_AR_2024
CALL-00648,2024-09-22,11:56,AG010,Tomás González,Mañana,Cobranzas,1,Consulta,Outbound,Buenos Aires,178,0,1,0,2.0,3,0,,SVC_AR_2024
CALL-04261,2024-09-16,09:53,AG009,Lucía Ramírez,Noche,Atención al Cliente,3,Cobranza,Inbound,Tucumán,441,1,0,0,,5,0,,SVC_AR_2024
CALL-01730,2024-06-05,07:51,AG006,Nicolás Pérez,Noche,Cobranzas,1,Soporte Técnico,Inbound,Buenos Aires,511,1,0,0,7.0,5,0,,SVC_AR_2024
CALL-03726,2024-06-24,18:58,AG015,Carolina Jiménez,Noche,Soporte Técnico,3,Consulta,Callback,Rosario,133,1,0,0,10.0,3,0,,SVC_AR_2024
CALL-03793,2024-05-07,14:49,AG013,Micaela Ruiz,Mañana,Atención al Cliente,7,Venta,Inbound,Córdoba,401,1,0,0,7.0,4,0,,SVC_AR_2024
CALL-01316,2024-04-17,20:24,AG011,Julieta Morales,Tarde,Soporte Técnico,4,Consulta,Callback,Rosario,73,1,0,0,8.0,5,0,,SVC_AR_2024
CALL-02032,2024-04-22,11:07,AG008,Agustín Sánchez,Tarde,Ventas,2,Soporte Técnico,Chat derivado a voz,Tucumán,463,1,0,0,,3,0,,SVC_AR_2024
CALL-03517,2024-05-26,14:18,AG005,Sofía Martínez,Tarde,Atención al Cliente,4,Baja de Servicio,Outbound,Mendoza,418,1,0,0,9.0,5,0,,SVC_AR_2024
CALL-04052,2024-07-04,14:11,AG001,Valentina López,Mañana,Atención al Cliente,3,Reclamo,Outbound,Tucumán,375,1,0,0,8.0,4,0,,SVC_AR_2024
CALL-01920,2024-02-21,09:26,AG004,Lucas García,Mañana,Ventas,2,Reclamo,Callback,Rosario,241,1,0,0,10.0,4,0,,SVC_AR_2024
CALL-01351,2024-08-13,15:23,AG006,Nicolás Pérez,Noche,Cobranzas,1,Consulta,Callback,Buenos Aires,310,1,1,0,5.0,2,0,,SVC_AR_2024
CALL-02518,2024-09-01,13:36,AG010,Tomás González,Mañana,Cobranzas,1,Baja de Servicio,Chat derivado a voz,CABA,386,0,1,0,4.0,4,0,,SVC_AR_2024
CALL-00113,2024-05-16,07:18,AG015,Carolina Jiménez,Noche,Soporte Técnico,3,Cobranza,Callback,Rosario,273,1,0,0,5.0,4,0,,SVC_AR_2024
CALL-03155,2024-06-04,12:32,AG003,Camila Fernández,Noche,Soporte Técnico,5,Reclamo,Chat derivado a voz,Mendoza,331,0,1,0,3.0,4,0,,SVC_AR_2024
CALL-00264,2024-06-14,14:00,AG003,Camila Fernández,Noche,Soporte Técnico,5,Soporte Técnico,Chat derivado a voz,Córdoba,553,1,0,0,9.0,3,0,,SVC_AR_2024
CALL-01394,2024-04-17,18:57,AG009,Lucía Ramírez,Noche,Atención al Cliente,3,Cobranza,Inbound,Buenos Aires,313,1,0,0,8.0,4,0,,SVC_AR_2024
CALL-01908,2024-06-21,12:56,AG010,Tomás González,Mañana,Cobranzas,1,Baja de Servicio,Outbound,Santa Fe,422,1,0,0,7.0,4,0,,SVC_AR_2024
CALL-01187,2024-05-26,15:27,AG008,Agustín Sánchez,Tarde,Ventas,2,Cobranza,Outbound,Córdoba,267,1,0,0,8.0,4,0,,SVC_AR_2024
CALL-02370,2024-02-25,09:20,AG003,Camila Fernández,Noche,Soporte Técnico,5,Soporte Técnico,Inbound,Tucumán,625,1,0,0,9.0,3,0,,SVC_AR_2024
CALL-00057,2024-03-27,09:18,AG015,Carolina Jiménez,Noche,Soporte Técnico,3,Baja de Servicio,Chat derivado a voz,CABA,278,0,1,0,5.0,4,0,,SVC_AR_2024
CALL-01310,2024-01-06,11:01,AG001,Valentina López,Mañana,Atención al Cliente,3,Soporte Técnico,Inbound,Mendoza,500,1,0,1,,4,0,,SVC_AR_2024
CALL-00696,2024-01-04,14:56,AG010,Tomás González,Mañana,Cobranzas,1,Cobranza,Outbound,CABA,300,1,0,0,9.0,4,0,,SVC_AR_2024
CALL-04217,2024-07-27,08:56,AG005,Sofía Martínez,Tarde,Atención al Cliente,4,Baja de Servicio,Callback,CABA,445,1,0,0,5.0,4,0,,SVC_AR_2024
CALL-03025,2024-09-10,09:38,AG004,Lucas García,Mañana,Ventas,2,Venta,Inbound,Rosario,418,0,0,0,7.0,4,0,,SVC_AR_2024
CALL-03618,2024-05-03,16:55,AG007,Florencia Torres,Mañana,Soporte Técnico,6,Baja de Servicio,Callback,Santa Fe,494,1,0,0,9.0,2,0,,SVC_AR_2024
CALL-02212,2024-03-30,21:04,AG003,Camila Fernández,Noche,Soporte Técnico,5,Cobranza,Callback,Rosario,389,1,0,1,6.0,3,0,,SVC_AR_2024
CALL-03168,2024-07-20,11:18,AG013,Micaela Ruiz,Mañana,Atención al Cliente,7,Consulta,Outbound,Mendoza,203,1,0,0,7.0,4,0,,SVC_AR_2024
CALL-00320,2024-06-19,19:51,AG001,Valentina López,Mañana,Atención al Cliente,3,Soporte Técnico,Callback,Rosario,525,1,0,0,10.0,5,0,,SVC_AR_2024
CALL-02304,2024-01-26,17:50,AG008,Agustín Sánchez,Tarde,Ventas,2,Soporte Técnico,Chat derivado a voz,Córdoba,601,1,0,0,7.0,4,0,,SVC_AR_2024
CALL-00683,2024-08-06,19:49,AG008,Agustín Sánchez,Tarde,Ventas,2,Reclamo,Callback,Tucumán,395,1,0,0,10.0,1,0,,SVC_AR_2024
CALL-04045,2024-07-07,07:57,AG010,Tomás González,Mañana,Cobranzas,1,Venta,Outbound,Tucumán,539,1,0,0,10.0,3,0,,SVC_AR_2024
CALL-04323,2024-05-02,19:59,AG010,Tomás González,Mañana,Cobranzas,1,Reclamo,Inbound,Buenos Aires,364,1,0,0,7.0,2,0,,SVC_AR_2024
CALL-03670,2024-04-28,13:49,AG014,Sebastián Castro,Tarde,Cobranzas,1,Cobranza,Chat derivado a voz,Buenos Aires,171,1,1,0,,5,0,,SVC_AR_2024
CALL-03530,2024-09-18,20:32,AG015,Carolina Jiménez,Noche,Soporte Técnico,3,Consulta,Callback,Tucumán,254,0,1,0,,4,0,,SVC_AR_2024
CALL-02874,2024-07-14,07:44,AG010,Tomás González,Mañana,Cobranzas,1,Reclamo,Callback,Santa Fe,401,1,0,0,10.0,1,1,Capacitación,SVC_AR_2024
CALL-00287,2024-11-27,09:59,AG004,Lucas García,Mañana,Ventas,2,Venta,Outbound,CABA,484,1,0,0,10.0,4,0,,SVC_AR_2024
CALL-04249,2024-01-04,15:28,AG008,Agustín Sánchez,Tarde,Ventas,2,Reclamo,Callback,Tucumán,376,1,0,0,7.0,4,0,,SVC_AR_2024
CALL-02143,2024-05-21,16:03,AG002,Martín Rodríguez,Tarde,Cobranzas,1,Soporte Técnico,Chat derivado a voz,Rosario,500,0,0,0,9.0,3,0,,SVC_AR_2024
CALL-02433,2024-02-07,22:19,AG011,Julieta Morales,Tarde,Soporte Técnico,4,Baja de Servicio,Outbound,Mendoza,376,1,0,0,6.0,4,0,,SVC_AR_2024
CALL-01747,2024-12-29,16:13,AG011,Julieta Morales,Tarde,Soporte Técnico,4,Cobranza,Chat derivado a voz,Santa Fe,224,1,0,1,4.0,5,0,,SVC_AR_2024
CALL-04506,2024-05-29,08:01,AG006,Nicolás Pérez,Noche,Cobranzas,1,Reclamo,Inbound,Rosario,384,0,1,0,5.0,3,0,,SVC_AR_2024
CALL-04188,2024-08-02,16:24,AG006,Nicolás Pérez,Noche,Cobranzas,1,Venta,Inbound,Buenos Aires,411,0,1,0,3.0,4,0,,SVC_AR_2024
CALL-01631,2024-03-23,17:46,AG002,Martín Rodríguez,Tarde,Cobranzas,1,Reclamo,Callback,CABA,485,1,0,0,7.0,4,0,,SVC_AR_2024
CALL-02101,2024-01-22,18:40,AG009,Lucía Ramírez,Noche,Atención al Cliente,3,Soporte Técnico,Outbound,Santa Fe,612,1,0,1,7.0,1,0,,SVC_AR_2024
CALL-00737,2024-08-16,13:13,AG010,Tomás González,Mañana,Cobranzas,1,Cobranza,Chat derivado a voz,Santa Fe,239,1,1,0,8.0,4,0,,SVC_AR_2024
CALL-04292,2024-10-17,21:10,AG009,Lucía Ramírez,Noche,Atención al Cliente,3,Soporte Técnico,Callback,CABA,474,1,0,0,7.0,5,0,,SVC_AR_2024
CALL-00337,2024-04-05,18:20,AG002,Martín Rodríguez,Tarde,Cobranzas,1,Cobranza,Callback,Mendoza,367,1,0,0,,3,0,,SVC_AR_2024
CALL-02403,2024-05-27,16:37,AG004,Lucas García,Mañana,Ventas,2,Cobranza,Inbound,CABA,265,1,0,0,8.0,4,1,,SVC_AR_2024
CALL-04901,2024-12-01,12:32,AG002,Martín Rodríguez,Tarde,Cobranzas,1,Consulta,Inbound,Rosario,172,1,0,0,8.0,5,0,,SVC_AR_2024
CALL-02660,2024-04-23,18:05,AG010,Tomás González,Mañana,Cobranzas,1,Reclamo,Inbound,Rosario,423,1,0,1,5.0,4,0,,SVC_AR_2024
CALL-04419,2024-10-25,17:05,AG009,Lucía Ramírez,Noche,Atención al Cliente,3,Venta,Callback,Rosario,422,1,0,0,8.0,5,0,,SVC_AR_2024
CALL-01072,2024-01-17,11:09,AG001,Valentina López,Mañana,Atención al Cliente,3,Cobranza,Callback,Buenos Aires,213,1,0,0,6.0,5,1,,SVC_AR_2024
CALL-02308,2024-12-24,16:03,AG007,Florencia Torres,Mañana,Soporte Técnico,6,Venta,Chat derivado a voz,Buenos Aires,0,1,0,1,4.0,2,0,,SVC_AR_2024
CALL-01700,2024-08-21,15:22,AG013,Micaela Ruiz,Mañana,Atención al Cliente,7,Consulta,Outbound,Córdoba,125,1,0,0,8.0,5,0,,SVC_AR_2024
CALL-04734,2024-10-03,12:30,AG014,Sebastián Castro,Tarde,Cobranzas,1,Soporte Técnico,Chat derivado a voz,Santa Fe,451,1,0,0,6.0,5,0,,SVC_AR_2024
CALL-03401,2024-09-23,13:41,AG015,Carolina Jiménez,Noche,Soporte Técnico,3,consulta ,Chat derivado a voz,Buenos Aires,179,1,0,0,,3,0,,SVC_AR_2024
CALL-04127,2024-01-31,20:42,AG010,Tomás González,Mañana,Cobranzas,1,Cobranza,Outbound,Mendoza,361,0,0,0,8.0,4,0,,SVC_AR_2024
CALL-03950,2024-02-07,12:36,AG012,Ignacio Herrera,Noche,Ventas,2,Baja de Servicio,Outbound,CABA,320,1,0,0,10.0,5,0,,SVC_AR_2024
CALL-03536,2024-06-30,09:13,AG005,Sofía Martínez,Tarde,Atención al Cliente,4,Consulta,Callback,CABA,265,0,0,0,6.0,5,0,,SVC_AR_2024
CALL-01489,2024-01-22,12:18,AG007,Florencia Torres,Mañana,Soporte Técnico,6,Soporte Técnico,Outbound,CABA,446,1,0,0,10.0,3,0,,SVC_AR_2024
CALL-00499,2024-08-19,10:06,AG011,Julieta Morales,Tarde,Soporte Técnico,4,Venta,Chat derivado a voz,Córdoba,399,1,1,0,9.0,5,0,,SVC_AR_2024
CALL-04359,2024-02-24,20:27,AG015,Carolina Jiménez,Noche,Soporte Técnico,3,Venta,Chat derivado a voz,Rosario,474,1,0,0,6.0,2,0,,SVC_AR_2024
CALL-03502,2024-02-06,22:53,AG009,Lucía Ramírez,Noche,Atención al Cliente,3,Soporte Técnico,Chat derivado a voz,Rosario,522,1,0,0,10.0,4,0,,SVC_AR_2024
CALL-02576,2024-09-02,14:53,AG011,Julieta Morales,Tarde,Soporte Técnico,4,Cobranza,Callback,Tucumán,241,1,0,0,9.0,3,0,,SVC_AR_2024
CALL-02358,2024-02-16,11:31,AG005,Sofía Martínez,Tarde,Atención al Cliente,4,Baja de Servicio,Inbound,CABA,452,1,0,1,,3,0,,SVC_AR_2024
CALL-03689,2024-03-17,21:09,AG006,Nicolás Pérez,Noche,Cobranzas,1,Soporte Técnico,Outbound,Córdoba,569,0,0,0,7.0,3,0,,SVC_AR_2024
CALL-04032,2024-08-03,16:25,AG013,Micaela Ruiz,Mañana,Atención al Cliente,7,Cobranza,Callback,Rosario,304,1,0,0,9.0,5,0,,SVC_AR_2024
CALL-03154,2024-11-02,15:21,AG004,Lucas García,Mañana,Ventas,2,Baja de Servicio,Chat derivado a voz,Córdoba,233,1,0,0,10.0,5,0,,SVC_AR_2024
CALL-01611,2024-10-02,09:51,AG009,Lucía Ramírez,Noche,Atención al Cliente,3,Baja de Servicio,Outbound,Buenos Aires,318,1,0,0,7.0,2,0,,SVC_AR_2024
CALL-02174,2024-02-24,19:23,AG004,Lucas García,Mañana,Ventas,2,Cobranza,Chat derivado a voz,Santa Fe,325,0,1,0,5.0,4,1,,SVC_AR_2024
CALL-02296,2024-12-22,21:19,AG010,Tomás González,Mañana,Cobranzas,1,Soporte Técnico,Chat derivado a voz,Tucumán,536,0,0,0,7.0,5,0,,SVC_AR_2024
CALL-03308,2024-10-01,22:08,AG004,Lucas García,Mañana,Ventas,2,Consulta,Callback,Rosario,155,0,0,0,,5,0,,SVC_AR_2024
CALL-01023,2024-04-29,22:23,AG012,Ignacio Herrera,Noche,Ventas,2, Reclamo,Outbound,CABA,308,0,1,0,5.0,1,0,,SVC_AR_2024
CALL-02300,2024-04-26,19:13,AG012,Ignacio Herrera,Noche,Ventas,2,Consulta,Outbound,CABA,189,0,1,0,,4,0,,SVC_AR_2024
CALL-04902,2024-07-19,20:24,AG004,Lucas García,Mañana,Ventas,2,Baja de Servicio,Chat derivado a voz,Santa Fe,412,0,0,0,,4,0,,SVC_AR_2024
CALL-02017,2024-09-17,14:26,AG012,Ignacio Herrera,Noche,Ventas,2,Baja de Servicio,Chat derivado a voz,Mendoza,422,1,1,0,8.0,1,0,,SVC_AR_2024
CALL-03085,2024-10-30,09:52,AG006,Nicolás Pérez,Noche,Cobranzas,1,Reclamo,Inbound,Rosario,423,1,0,0,10.0,5,0,,SVC_AR_2024
CALL-04993,2024-11-15,10:58,AG014,Sebastián Castro,Tarde,Cobranzas,1,Baja de Servicio,Outbound,Córdoba,352,0,0,0,5.0,5,0,,SVC_AR_2024
CALL-00666,2024-09-26,08:16,AG010,Tomás González,Mañana,Cobranzas,1,Baja de Servicio,Chat derivado a voz,CABA,445,1,1,0,4.0,3,0,,SVC_AR_2024
CALL-03957,2024-06-14,11:47,AG009,Lucía Ramírez,Noche,Atención al Cliente,3,Cobranza,Inbound,Rosario,249,1,0,1,7.0,5,0,,SVC_AR_2024
CALL-02657,2024-02-28,09:36,AG007,Florencia Torres,Mañana,Soporte Técnico,6,Cobranza,Inbound,Córdoba,280,1,0,0,7.0,3,1,,SVC_AR_2024
CALL-04229,2024-06-06,11:17,AG013,Micaela Ruiz,Mañana,Atención al Cliente,7,Reclamo,Callback,Santa Fe,550,1,0,0,7.0,5,0,,SVC_AR_2024
CALL-04280,2024-07-20,17:36,AG015,Carolina Jiménez,Noche,Soporte Técnico,3,Baja de Servicio,Callback,Santa Fe,430,1,0,0,,4,0,,SVC_AR_2024
CALL-02451,2024-07-16,19:51,AG005,Sofía Martínez,Tarde,Atención al Cliente,4,Soporte Técnico,Chat derivado a voz,Buenos Aires,382,1,0,0,6.0,2,0,,SVC_AR_2024
CALL-01018,2024-01-09,11:41,AG010,Tomás González,Mañana,Cobranzas,1,Venta,Inbound,CABA,494,1,0,0,10.0,5,0,,SVC_AR_2024
CALL-00558,2024-10-20,11:03,AG009,Lucía Ramírez,Noche,Atención al Cliente,3,Consulta,Inbound,Tucumán,203,0,1,0,5.0,3,1,,SVC_AR_2024
CALL-02417,2024-01-03,18:36,AG010,Tomás González,Mañana,Cobranzas,1,Soporte Técnico,Inbound,Mendoza,490,1,0,0,5.0,2,0,,SVC_AR_2024
CALL-01208,2024-04-11,22:45,AG014,Sebastián Castro,Tarde,Cobranzas,1,Soporte Técnico,Outbound,Buenos Aires,560,0,1,0,3.0,5,0,,SVC_AR_2024
CALL-03350,2024-03-10,17:21,AG009,Lucía Ramírez,Noche,Atención al Cliente,3,Consulta,Outbound,Santa Fe,170,0,0,0,7.0,4,0,,SVC_AR_2024
CALL-03695,2024-01-29,21:48,AG011,Julieta Morales,Tarde,Soporte Técnico,4,Consulta,Outbound,Mendoza,206,0,1,0,6.0,3,0,,SVC_AR_2024
CALL-04420,2024-10-24,16:12,AG001,Valentina López,Mañana,Atención al Cliente,3,Soporte Técnico,Outbound,CABA,591,1,0,0,9.0,2,0,,SVC_AR_2024
CALL-01511,2024-10-26,16:23,AG015,Carolina Jiménez,Noche,Soporte Técnico,3,Soporte Técnico,Chat derivado a voz,Mendoza,574,1,0,1,6.0,4,0,,SVC_AR_2024
CALL-03861,2024-10-25,15:38,AG004,Lucas García,Mañana,Ventas,2,Soporte Técnico,Outbound,Buenos Aires,546,0,1,0,6.0,5,0,,SVC_AR_2024
CALL-00246,2024-09-25,19:09,AG008,Agustín Sánchez,Tarde,Ventas,2,Reclamo,Inbound,Buenos Aires,399,1,0,0,8.0,5,0,,SVC_AR_2024
CALL-01164,2024-07-14,15:40,AG008,Agustín Sánchez,Tarde,Ventas,2,Baja de Servicio,Inbound,CABA,437,1,0,0,8.0,4,0,,SVC_AR_2024
CALL-02604,2024-09-11,15:35,AG011,Julieta Morales,Tarde,Soporte Técnico,4,Baja de Servicio,Chat derivado a voz,Santa Fe,355,1,1,0,7.0,4,0,,SVC_AR_2024
CALL-00267,2024-07-07,14:14,AG015,Carolina Jiménez,Noche,Soporte Técnico,3,Venta,Callback,Tucumán,545,1,0,0,7.0,5,0,,SVC_AR_2024
CALL-04690,2024-11-03,13:47,AG006,Nicolás Pérez,Noche,Cobranzas,1,Consulta,Callback,CABA,136,0,0,0,6.0,5,1,Enfermedad,SVC_AR_2024
CALL-01115,2024-10-10,12:16,AG009,Lucía Ramírez,Noche,Atención al Cliente,3,Reclamo,Chat derivado a voz,Santa Fe,339,1,0,0,9.0,4,0,,SVC_AR_2024
CALL-00064,2024-09-23,22:40,AG011,Julieta Morales,Tarde,Soporte Técnico,4,Venta,Chat derivado a voz,Buenos Aires,442,1,0,0,7.0,3,0,,SVC_AR_2024
CALL-02611,2024-04-23,07:35,AG009,Lucía Ramírez,Noche,Atención al Cliente,3,Consulta,Outbound,Rosario,171,1,0,0,5.0,5,0,,SVC_AR_2024
CALL-02187,2024-06-21,15:34,AG006,Nicolás Pérez,Noche,Cobranzas,1,Cobranza,Callback,Córdoba,264,1,0,0,10.0,4,0,,SVC_AR_2024
CALL-02777,28/09/2024,12:45,AG004,Lucas García,Mañana,Ventas,2,Venta,Outbound,Mendoza,431,1,0,0,6.0,2,0,,SVC_AR_2024
CALL-04368,2024-01-27,16:12,AG007,Florencia Torres,Mañana,Soporte Técnico,6,Baja de Servicio,Chat derivado a voz,Tucumán,270,1,0,0,8.0,2,0,,SVC_AR_2024
CALL-03098,2024-04-21,10:20,AG003,Camila Fernández,Noche,Soporte Técnico,5,Baja de Servicio,Chat derivado a voz,Santa Fe,374,0,1,0,2.0,3,0,,SVC_AR_2024
CALL-02046,2024-06-27,18:48,AG007,Florencia Torres,Mañana,Soporte Técnico,6,Baja de Servicio,Inbound,Tucumán,291,1,0,0,9.0,4,0,,SVC_AR_2024
CALL-02835,2024-01-06,10:36,AG001,Valentina López,Mañana,Atención al Cliente,3,Cobranza,Inbound,Buenos Aires,367,1,0,0,8.0,5,0,,SVC_AR_2024
CALL-02277,2024-10-24,20:07,AG015,Carolina Jiménez,Noche,Soporte Técnico,3,Consulta,Outbound,Buenos Aires,145,1,0,0,,4,0,,SVC_AR_2024
CALL-02079,2024-07-07,20:13,AG012,Ignacio Herrera,Noche,Ventas,2,Reclamo,Inbound,Santa Fe,425,1,0,0,9.0,2,1,,SVC_AR_2024
CALL-03197,2024-12-02,19:07,AG010,Tomás González,Mañana,Cobranzas,1,Consulta,Outbound,Tucumán,196,1,0,0,,5,1,Capacitación,SVC_AR_2024
CALL-01238,2024-10-04,17:54,AG001,Valentina López,Mañana,Atención al Cliente,3,Consulta,Callback,Rosario,210,1,0,0,9.0,4,0,,SVC_AR_2024
CALL-00104,2024-08-11,22:05,AG003,Camila Fernández,Noche,Soporte Técnico,5,Cobranza,Chat derivado a voz,Tucumán,302,1,0,0,5.0,4,0,,SVC_AR_2024
CALL-03383,2024-07-24,18:11,AG014,Sebastián Castro,Tarde,Cobranzas,1,Reclamo,Outbound,Mendoza,406,1,0,0,10.0,5,0,,SVC_AR_2024
CALL-00273,2024-05-10,07:47,AG001,Valentina López,Mañana,Atención al Cliente,3,Soporte Técnico,Callback,Córdoba,474,1,0,0,8.0,3,0,,SVC_AR_2024
CALL-00509,2024-09-02,20:43,AG006,Nicolás Pérez,Noche,Cobranzas,1,Cobranza,Chat derivado a voz,Rosario,214,1,0,0,9.0,4,0,,SVC_AR_2024
CALL-02291,2024-04-08,16:17,AG011,Julieta Morales,Tarde,Soporte Técnico,4,Consulta,Callback,Rosario,224,0,1,0,4.0,1,0,,SVC_AR_2024
CALL-04949,2024-09-17,20:03,AG014,Sebastián Castro,Tarde,Cobranzas,1,Soporte Técnico,Callback,Rosario,546,0,0,0,7.0,3,0,,SVC_AR_2024
CALL-04750,2024-04-18,12:18,AG014,Sebastián Castro,Tarde,Cobranzas,1,Venta,Chat derivado a voz,Buenos Aires,497,0,1,0,4.0,5,0,,SVC_AR_2024
CALL-00866,2024-05-28,20:12,AG009,Lucía Ramírez,Noche,Atención al Cliente,3,Soporte Técnico,Callback,Tucumán,549,1,0,1,4.0,5,0,,SVC_AR_2024
CALL-02452,2024-06-24,16:23,AG002,Martín Rodríguez,Tarde,Cobranzas,1,Reclamo,Inbound,Mendoza,372,1,0,0,6.0,1,0,,SVC_AR_2024
CALL-00909,2024-07-27,08:17,AG006,Nicolás Pérez,Noche,Cobranzas,1,Baja de Servicio,Callback,Santa Fe,421,0,1,0,5.0,5,0,,SVC_AR_2024
CALL-02132,07/07/2024,14:40,AG003,Camila Fernández,Noche,Soporte Técnico,5,Consulta,Callback,Santa Fe,230,1,0,0,7.0,3,0,,SVC_AR_2024
CALL-02878,2024-12-03,11:54,AG014,Sebastián Castro,Tarde,Cobranzas,1,Soporte Técnico,Outbound,Rosario,543,1,1,0,9.0,3,0,,SVC_AR_2024
CALL-03921,2024-02-25,19:01,AG006,Nicolás Pérez,Noche,Cobranzas,1,Cobranza,Outbound,Córdoba,354,1,1,0,3.0,5,0,,SVC_AR_2024
CALL-01628,2024-07-28,18:41,AG007,Florencia Torres,Mañana,Soporte Técnico,6,Consulta,Inbound,Rosario,134,0,1,0,6.0,5,1,,SVC_AR_2024
CALL-02894,2024-01-27,19:46,AG004,Lucas García,Mañana,Ventas,2,Soporte Técnico,Callback,Rosario,514,1,1,0,6.0,4,0,,SVC_AR_2024
CALL-01523,2024-05-09,07:38,AG002,Martín Rodríguez,Tarde,Cobranzas,1,Venta,Callback,Santa Fe,405,0,1,1,2.0,3,0,,SVC_AR_2024
CALL-00836,2024-11-04,08:58,AG008,Agustín Sánchez,Tarde,Ventas,2,Venta,Callback,Córdoba,499,1,0,0,7.0,4,0,,SVC_AR_2024
CALL-00359,2024-08-23,07:07,AG002,Martín Rodríguez,Tarde,Cobranzas,1,Baja de Servicio,Callback,CABA,393,1,0,1,5.0,5,0,,SVC_AR_2024
CALL-00139,2024-12-09,20:37,AG008,Agustín Sánchez,Tarde,Ventas,2,Venta,Callback,Tucumán,454,0,0,0,6.0,4,0,,SVC_AR_2024
CALL-00300,2024-12-11,20:51,AG009,Lucía Ramírez,Noche,Atención al Cliente,3,Baja de Servicio,Inbound,Mendoza,373,0,0,0,8.0,5,0,,SVC_AR_2024
CALL-01557,2024-04-02,20:09,AG007,Florencia Torres,Mañana,Soporte Técnico,6,Baja de Servicio,Callback,CABA,394,1,0,0,7.0,3,0,,SVC_AR_2024
CALL-01004,2024-07-31,07:55,AG007,Florencia Torres,Mañana,Soporte Técnico,6,Reclamo,Inbound,CABA,459,1,0,1,7.0,4,0,,SVC_AR_2024
CALL-00383,2024-08-01,17:17,AG006,Nicolás Pérez,Noche,Cobranzas,1,Reclamo,Inbound,Mendoza,316,0,1,0,5.0,5,0,,SVC_AR_2024
CALL-00942,2024-07-02,10:53,AG010,Tomás González,Mañana,Cobranzas,1,Reclamo,Callback,Santa Fe,481,1,0,0,10.0,4,0,,SVC_AR_2024
CALL-01943,2024-07-21,14:09,AG013,Micaela Ruiz,Mañana,Atención al Cliente,7,Venta,Callback,Córdoba,413,0,1,0,5.0,1,0,,SVC_AR_2024
CALL-04517,2024-08-21,19:32,AG013,Micaela Ruiz,Mañana,Atención al Cliente,7,Venta,Inbound,Buenos Aires,407,1,0,0,10.0,4,1,Capacitación,SVC_AR_2024
CALL-00762,2024-11-29,15:21,AG007,Florencia Torres,Mañana,Soporte Técnico,6,Cobranza,Chat derivado a voz,Tucumán,325,1,0,0,7.0,3,0,,SVC_AR_2024
CALL-01733,2024-01-16,08:59,AG014,Sebastián Castro,Tarde,Cobranzas,1,Soporte Técnico,Chat derivado a voz,Córdoba,454,0,1,0,,4,1,Licencia,SVC_AR_2024
CALL-01903,2024-11-19,09:16,AG009,Lucía Ramírez,Noche,Atención al Cliente,3,Cobranza,Outbound,Córdoba,280,1,0,0,8.0,4,1,,SVC_AR_2024
CALL-04931,2024-10-28,12:27,AG002,Martín Rodríguez,Tarde,Cobranzas,1,Reclamo,Chat derivado a voz,Córdoba,300,1,1,0,6.0,5,0,,SVC_AR_2024
CALL-02104,2024-07-03,19:25,AG015,Carolina Jiménez,Noche,Soporte Técnico,3,Reclamo,Inbound,Santa Fe,335,1,0,0,8.0,5,0,,SVC_AR_2024
CALL-04498,2024-12-01,07:57,AG002,Martín Rodríguez,Tarde,Cobranzas,1,Cobranza,Chat derivado a voz,Buenos Aires,285,1,0,0,5.0,2,0,,SVC_AR_2024
